archivo,Dimension_1,Dimension_2,Dimension_3,Cluster
circulos_3d.csv,-0.623948,-0.736254,0.168393,2
circulos_3d.csv,0.365606,0.939334,-0.0458884,2
circulos_3d.csv,-0.716047,-0.663596,0.107868,2
circulos_3d.csv,0.600484,-0.134274,-0.00385085,1
circulos_3d.csv,-0.845744,-0.584243,-0.0172627,2
circulos_3d.csv,-0.889441,-0.36196,0.088366,2
circulos_3d.csv,0.331399,-0.524206,0.0652323,1
circulos_3d.csv,0.137027,0.508839,-0.157639,1
circulos_3d.csv,0.783815,-0.734577,0.147654,2
circulos_3d.csv,-0.304928,-0.457105,0.138009,1
circulos_3d.csv,0.262441,0.377805,-0.0625563,1
circulos_3d.csv,0.0247895,-0.565326,0.0395804,1
circulos_3d.csv,-0.950239,-0.145651,0.049403,2
circulos_3d.csv,0.332461,0.323053,0.0260674,1
circulos_3d.csv,0.907662,0.310853,-0.0550305,2
circulos_3d.csv,0.889821,0.359898,-0.0671623,2
circulos_3d.csv,0.0502158,0.505388,-0.00255541,1
circulos_3d.csv,0.958236,0.132798,0.117273,2
circulos_3d.csv,-0.973456,0.390126,0.05436,2
circulos_3d.csv,-0.324454,-0.377505,-0.0370614,1
circulos_3d.csv,-0.709032,-0.60175,0.0771699,2
circulos_3d.csv,0.847891,0.494724,-0.284854,2
circulos_3d.csv,0.328043,0.18978,0.114877,1
circulos_3d.csv,-0.92906,0.502912,-0.173971,2
circulos_3d.csv,0.144913,0.46995,-0.0362441,1
circulos_3d.csv,-0.380464,0.359394,-0.111967,1
circulos_3d.csv,-0.18253,0.380594,-0.129468,1
circulos_3d.csv,-0.0745227,-0.500285,0.116083,1
circulos_3d.csv,0.66169,0.73188,-0.0467701,2
circulos_3d.csv,0.424302,0.258719,0.0346504,1
circulos_3d.csv,0.189047,0.938111,-0.00469206,2
circulos_3d.csv,1.00107,-0.0943685,0.0477041,2
circulos_3d.csv,0.237914,0.399751,0.00768219,1
circulos_3d.csv,-0.51434,0.0449674,-0.128299,1
circulos_3d.csv,-0.82323,-0.550644,0.0996267,2
circulos_3d.csv,-0.870559,-0.458066,-0.0493757,2
circulos_3d.csv,-0.0840899,0.421141,-0.155658,1
circulos_3d.csv,0.84943,0.423836,-0.0428115,2
circulos_3d.csv,0.135069,0.537937,0.150076,1
circulos_3d.csv,-0.816326,-0.697401,0.0850222,2
circulos_3d.csv,-0.248057,0.301576,-0.0348652,1
circulos_3d.csv,0.71315,0.666862,-0.0349258,2
circulos_3d.csv,-0.888722,-0.417511,-0.0321635,2
circulos_3d.csv,0.578338,0.718695,0.207675,2
circulos_3d.csv,-0.607995,-0.755799,0.0381935,2
circulos_3d.csv,0.394981,0.350937,0.0430042,1
circulos_3d.csv,0.607604,0.0210478,0.103028,1
circulos_3d.csv,-0.480845,0.197651,0.0238789,1
circulos_3d.csv,-0.564067,-0.0138042,-0.0259042,1
circulos_3d.csv,-0.648749,-0.795939,-0.019635,2
circulos_3d.csv,0.18813,-0.960254,-0.00716013,2
circulos_3d.csv,0.792882,-0.551226,-0.00372222,2
circulos_3d.csv,0.562041,0.215001,0.072763,1
circulos_3d.csv,-0.97042,0.416888,0.00519459,2
circulos_3d.csv,-0.454826,-0.183862,0.073264,1
circulos_3d.csv,0.712834,-0.838795,-0.00807166,2
circulos_3d.csv,-0.509683,-0.0775836,0.00786352,1
circulos_3d.csv,0.376665,0.922893,-0.19982,2
circulos_3d.csv,0.626449,0.671614,0.0916328,2
circulos_3d.csv,-0.221721,-0.452359,0.0346488,1
circulos_3d.csv,-0.426355,0.119509,0.099801,1
circulos_3d.csv,-0.192976,-0.970092,-0.289626,2
circulos_3d.csv,0.351593,-0.351203,0.208837,1
circulos_3d.csv,-0.966781,-0.151286,-0.013959,2
circulos_3d.csv,-0.0629334,0.463119,0.110818,1
circulos_3d.csv,-0.202727,0.535172,-0.103991,1
circulos_3d.csv,0.371623,0.325972,0.0612774,1
circulos_3d.csv,0.444084,-0.263106,-0.105342,1
circulos_3d.csv,-0.415688,0.855163,-0.0623769,2
circulos_3d.csv,0.173914,-0.451981,0.191403,1
circulos_3d.csv,0.494354,0.198951,-0.0190682,1
circulos_3d.csv,-0.358354,-0.350521,0.0217433,1
circulos_3d.csv,0.403,-0.0364839,0.0870068,1
circulos_3d.csv,-0.403634,-0.380069,0.0495682,1
circulos_3d.csv,0.523932,0.888272,0.0150419,2
circulos_3d.csv,0.697421,-0.723318,0.0364961,2
circulos_3d.csv,-0.611019,0.790624,0.240342,2
circulos_3d.csv,0.458327,-0.104829,-0.00576188,1
circulos_3d.csv,0.378725,0.204293,0.0201099,1
circulos_3d.csv,-0.81007,-0.518482,0.105065,2
circulos_3d.csv,0.128336,-0.499298,0.110553,1
circulos_3d.csv,0.644239,-0.813038,0.118703,2
circulos_3d.csv,-0.470193,0.268517,0.063873,1
circulos_3d.csv,-1.06237,-0.100282,-0.1143,2
circulos_3d.csv,-1.03881,0.226534,0.163343,2
circulos_3d.csv,0.355705,0.344416,-0.114635,1
circulos_3d.csv,0.27244,0.335477,0.0302635,1
circulos_3d.csv,0.737984,-0.585247,-0.0754276,2
circulos_3d.csv,-0.00679261,-0.483324,-0.00641383,1
circulos_3d.csv,-0.471982,-0.264617,0.0328762,1
circulos_3d.csv,0.196142,0.4759,0.0321357,1
circulos_3d.csv,-0.0993133,-0.507721,0.0421921,1
circulos_3d.csv,-1.00778,-0.311612,0.161371,2
circulos_3d.csv,0.545005,-0.0157022,0.0453534,1
circulos_3d.csv,0.383073,0.090276,-0.0244157,1
circulos_3d.csv,0.726882,0.677107,0.0964087,2
circulos_3d.csv,0.0477725,0.957787,0.118947,2
circulos_3d.csv,-0.955133,0.373234,-0.122761,2
circulos_3d.csv,0.854373,0.248647,0.05974,2
circulos_3d.csv,0.564331,0.82042,0.0701173,2
circulos_3d.csv,0.842708,0.483895,-0.0297564,2
circulos_3d.csv,-0.883803,0.00449534,0.137571,2
circulos_3d.csv,-0.408809,0.259261,-0.0150056,1
circulos_3d.csv,-1.00358,-0.376081,0.0125576,2
circulos_3d.csv,0.0862587,-0.51721,-0.0173072,1
circulos_3d.csv,0.263121,-0.472289,0.0015579,1
circulos_3d.csv,-0.389283,-0.350679,-0.109628,1
circulos_3d.csv,-1.01583,0.0166483,-0.144005,2
circulos_3d.csv,-0.269134,-0.340718,0.159451,1
circulos_3d.csv,-0.61051,-0.79729,-0.0846961,2
circulos_3d.csv,-0.147396,0.452082,-0.0991392,1
circulos_3d.csv,-0.285038,0.962133,-0.215339,2
circulos_3d.csv,0.437255,-0.134275,-0.0638962,1
circulos_3d.csv,0.609565,-0.749272,-0.132309,2
circulos_3d.csv,0.395932,-0.283486,0.164202,1
circulos_3d.csv,0.845609,-0.454343,0.100982,2
circulos_3d.csv,-0.82494,-0.7382,-0.068815,2
circulos_3d.csv,-0.348939,0.261396,0.225244,1
circulos_3d.csv,0.686923,0.684133,0.0981765,2
circulos_3d.csv,0.0911662,-0.549847,-0.0324831,1
circulos_3d.csv,0.0100218,0.421377,-0.249941,1
circulos_3d.csv,-0.428353,-0.0888468,0.229094,1
circulos_3d.csv,-0.0823271,0.420841,-0.138957,1
circulos_3d.csv,-0.236478,0.498656,-0.16454,1
circulos_3d.csv,-0.0506655,-0.48078,0.102257,1
circulos_3d.csv,-0.21057,0.449848,0.243975,1
circulos_3d.csv,-0.803252,-0.531519,0.138427,2
circulos_3d.csv,-0.335034,0.389699,0.0563909,1
circulos_3d.csv,-0.643227,-0.643725,0.0594754,2
circulos_3d.csv,-0.761428,-0.660519,0.0853416,2
circulos_3d.csv,-0.193539,-1.02624,0.0758929,2
circulos_3d.csv,0.930905,-0.236094,0.0281191,2
circulos_3d.csv,0.208294,1.00231,0.0104201,2
circulos_3d.csv,0.483945,-0.0687244,-0.00625931,1
circulos_3d.csv,1.02545,-0.249493,-0.0753965,2
circulos_3d.csv,-0.148993,-0.984154,-0.0280675,2
circulos_3d.csv,-0.961072,-0.117757,-0.169296,2
circulos_3d.csv,-0.918855,-0.102175,-0.00983396,2
circulos_3d.csv,-0.383666,-0.324034,-0.0988591,1
circulos_3d.csv,-0.277064,0.399393,-0.110359,1
circulos_3d.csv,1.05761,-0.147402,0.0179894,2
circulos_3d.csv,-0.259136,0.44259,0.1392,1
circulos_3d.csv,0.0158115,-1.01992,0.0918317,2
circulos_3d.csv,0.455401,0.169204,-0.15705,1
circulos_3d.csv,-0.27456,-0.416637,-0.0989628,1
circulos_3d.csv,-0.174232,0.995042,0.0940771,2
circulos_3d.csv,-0.230335,-0.994873,-0.0982487,2
circulos_3d.csv,-0.131885,-1.09388,-0.0224633,2
circulos_3d.csv,0.409577,-0.279002,0.0550052,1
circulos_3d.csv,-0.58501,-0.0140416,-0.0968344,1
circulos_3d.csv,0.335502,-0.312852,0.0105376,1
circulos_3d.csv,-0.240765,-0.369399,-0.133403,1
circulos_3d.csv,-0.133797,0.528066,-0.0601368,1
circulos_3d.csv,-0.812688,0.540557,0.0319782,2
circulos_3d.csv,-0.899571,0.480047,-0.159299,2
circulos_3d.csv,0.341543,-0.832234,0.0440475,2
circulos_3d.csv,-0.469545,-0.867855,-0.00196378,2
circulos_3d.csv,-0.899467,0.470167,0.055249,2
circulos_3d.csv,0.0788231,0.482856,0.0223914,1
circulos_3d.csv,0.604401,0.813447,0.136414,2
circulos_3d.csv,0.959604,0.354966,0.0125225,2
circulos_3d.csv,0.465897,0.201387,-0.0429406,1
circulos_3d.csv,-0.349871,0.354839,0.0122298,1
circulos_3d.csv,0.400122,0.358669,0.0543298,1
circulos_3d.csv,-0.28257,-0.424983,0.00488601,1
circulos_3d.csv,0.240666,0.491735,0.00405917,1
circulos_3d.csv,-0.53329,0.873818,-0.0701992,2
circulos_3d.csv,0.275969,-0.466633,-0.0662901,1
circulos_3d.csv,0.930113,-0.0785954,-0.140261,2
circulos_3d.csv,-0.335994,-0.401498,0.174958,1
circulos_3d.csv,0.604977,0.757204,-0.124386,2
circulos_3d.csv,-0.23144,1.02964,-0.0692905,2
circulos_3d.csv,0.280048,-0.405778,-0.0718407,1
circulos_3d.csv,-0.292286,-0.446174,0.0894924,1
circulos_3d.csv,-0.0604483,0.440095,-0.029495,1
circulos_3d.csv,-0.473999,-0.905676,0.124774,2
circulos_3d.csv,-0.216745,0.465089,-0.0673491,1
circulos_3d.csv,-1.00113,-0.0159842,0.0278994,2
circulos_3d.csv,0.182521,-0.48028,-0.0835347,1
circulos_3d.csv,-0.31186,0.250681,0.214515,1
circulos_3d.csv,-0.744269,-0.548343,-0.11876,2
circulos_3d.csv,-0.533743,0.101738,0.0309821,1
circulos_3d.csv,0.462069,-0.158815,0.0633777,1
circulos_3d.csv,0.807389,0.540979,0.0413799,2
circulos_3d.csv,0.140191,-0.535822,-0.0185288,1
circulos_3d.csv,1.04913,0.0562956,-0.0129821,2
circulos_3d.csv,0.400824,0.240338,0.00438115,1
circulos_3d.csv,-0.295241,-0.990984,-0.0147002,2
circulos_3d.csv,0.268805,-0.449268,0.0963879,1
circulos_3d.csv,0.469366,0.25263,0.221052,1
circulos_3d.csv,-0.408752,-0.870627,-0.0557492,2
circulos_3d.csv,0.504306,0.00984387,-0.13698,1
circulos_3d.csv,0.961734,-0.170635,-0.0088282,2
circulos_3d.csv,0.31396,0.513634,0.257971,1
circulos_3d.csv,0.896765,0.413134,-0.0803675,2
circulos_3d.csv,0.873498,0.353314,0.163912,2
circulos_3d.csv,-0.940697,0.292965,0.16777,2
circulos_3d.csv,0.595171,-0.229023,-0.0553588,1
circulos_3d.csv,-0.792602,0.703678,0.0568983,2
circulos_3d.csv,-0.560015,-0.83571,0.16284,2
circulos_3d.csv,0.974177,0.0482699,-0.0379128,2
circulos_3d.csv,-0.782976,0.540858,-0.020358,2
circulos_3d.csv,0.538926,0.131169,-0.0581681,1
circulos_3d.csv,-0.501386,-0.333866,-0.101476,1
circulos_3d.csv,-0.840533,-0.546969,-0.0649278,2
circulos_3d.csv,0.19444,1.0689,-0.122394,2
circulos_3d.csv,0.555776,-0.799152,0.00340835,2
circulos_3d.csv,0.607294,0.832496,-0.0769973,2
circulos_3d.csv,0.51937,0.807493,0.0233786,2
circulos_3d.csv,-0.830565,-0.398265,-0.15559,2
circulos_3d.csv,0.534521,0.823246,0.033088,2
circulos_3d.csv,0.512996,-0.0710027,0.0833529,1
circulos_3d.csv,-0.52367,-0.237873,-0.199374,1
circulos_3d.csv,0.110413,-0.432696,0.0374057,1
circulos_3d.csv,0.173298,-0.946762,0.122767,2
circulos_3d.csv,-0.665709,-0.778029,-0.120964,2
circulos_3d.csv,0.50453,0.113907,0.167257,1
circulos_3d.csv,0.286728,-0.49738,0.0419019,1
circulos_3d.csv,0.333824,-0.450702,-0.0705012,1
circulos_3d.csv,0.920232,0.0491707,-0.00557691,2
circulos_3d.csv,-0.590574,0.130958,0.0558327,1
circulos_3d.csv,0.891865,-0.364095,0.00760054,2
circulos_3d.csv,0.377089,0.869134,0.0538756,2
circulos_3d.csv,-1.02177,-0.173677,-0.0920674,2
circulos_3d.csv,-0.181917,-0.913402,0.0169361,2
circulos_3d.csv,0.0167999,-0.502543,-0.141371,1
circulos_3d.csv,-0.393634,-0.218698,-0.0111226,1
circulos_3d.csv,0.0476251,-0.97904,-0.0903908,2
circulos_3d.csv,-0.0540074,0.471032,-0.073553,1
circulos_3d.csv,0.0777461,-1.03154,0.123609,2
circulos_3d.csv,0.985569,-0.177081,0.109131,2
circulos_3d.csv,0.0783515,1.01855,0.0609138,2
circulos_3d.csv,0.12507,-0.475064,-0.109231,1
circulos_3d.csv,-0.993033,0.0226267,-0.0316408,2
circulos_3d.csv,0.472582,0.196803,0.12131,1
circulos_3d.csv,0.888565,0.259744,0.0141717,2
circulos_3d.csv,-0.822019,0.647861,0.231933,2
circulos_3d.csv,0.0895526,0.513227,0.0393318,1
circulos_3d.csv,0.539003,0.818459,0.0192049,2
circulos_3d.csv,-0.403966,-0.209651,-0.0309116,1
circulos_3d.csv,0.257151,0.39821,0.0133541,1
circulos_3d.csv,-0.416842,-0.178267,-0.015247,1
circulos_3d.csv,-0.942313,0.153171,0.0708109,2
circulos_3d.csv,-0.898753,-0.478379,0.0956702,2
circulos_3d.csv,-0.872413,0.493165,-0.0785989,2
circulos_3d.csv,-0.511454,0.234874,-0.133123,1
circulos_3d.csv,-0.25419,-0.898299,-0.183621,2
circulos_3d.csv,0.762986,-0.583074,0.0507991,2
circulos_3d.csv,-0.908265,0.2724,-0.110337,2
circulos_3d.csv,0.421538,-0.222134,-0.215289,1
circulos_3d.csv,0.417451,-0.296068,0.0388579,1
circulos_3d.csv,-0.503003,-0.319883,0.2493,1
circulos_3d.csv,0.552307,0.0347805,-0.000607091,1
circulos_3d.csv,0.935479,-0.405346,0.0838491,2
circulos_3d.csv,-0.0981493,-0.999756,0.00818294,2
circulos_3d.csv,0.926257,-0.442807,-0.00988897,2
circulos_3d.csv,0.278372,-0.446671,0.0919076,1
circulos_3d.csv,0.573601,-0.70866,-0.0290275,2
circulos_3d.csv,0.918497,0.0726744,0.0267392,2
circulos_3d.csv,-0.432782,0.899728,0.0321698,2
circulos_3d.csv,0.443577,0.211358,-0.066809,1
circulos_3d.csv,0.783452,-0.607848,0.0992042,2
circulos_3d.csv,0.862072,-0.25842,-0.017496,2
circulos_3d.csv,0.559833,-0.77429,-0.0755745,2
circulos_3d.csv,-0.492079,-0.173318,0.053651,1
circulos_3d.csv,0.342946,-0.375592,-0.0898468,1
circulos_3d.csv,-0.420458,-0.961387,0.00281812,2
circulos_3d.csv,0.405217,0.444427,-0.0009119,1
circulos_3d.csv,0.371665,-0.339983,0.10859,1
circulos_3d.csv,0.320372,0.392575,0.0474698,1
circulos_3d.csv,0.180445,0.490192,-0.0025027,1
circulos_3d.csv,0.463204,0.136545,0.0817766,1
circulos_3d.csv,0.219059,0.376284,0.139021,1
circulos_3d.csv,-0.380218,0.226347,0.055781,1
circulos_3d.csv,0.698385,-0.588088,0.00103526,2
circulos_3d.csv,0.906322,-0.518221,-0.131184,2
circulos_3d.csv,-0.992194,0.193611,-0.106511,2
circulos_3d.csv,-0.291733,-0.966483,-0.0305225,2
circulos_3d.csv,-0.529474,0.164028,-0.0609512,1
circulos_3d.csv,-0.795805,0.470694,-0.0186971,2
circulos_3d.csv,0.554418,0.790667,0.00566499,2
circulos_3d.csv,-0.215149,0.954765,0.0529693,2
circulos_3d.csv,-0.822939,-0.604746,-0.00704988,2
circulos_3d.csv,0.00475298,0.506606,0.0486502,1
circulos_3d.csv,-0.411188,-0.147211,0.00644744,1
circulos_3d.csv,0.484382,0.057723,-0.197547,1
circulos_3d.csv,-0.377925,-0.98006,-0.0939335,2
circulos_3d.csv,1.03976,-0.202427,-0.0144088,2
circulos_3d.csv,-0.454912,0.272921,-0.120969,1
circulos_3d.csv,-0.0630035,0.959909,0.0599929,2
circulos_3d.csv,-0.375153,0.250415,0.153075,1
circulos_3d.csv,-0.62933,-0.735063,0.121876,2
circulos_3d.csv,-0.457393,0.133221,-0.0213443,1
circulos_3d.csv,0.0860126,0.437477,0.149073,1
circulos_3d.csv,1.02622,-0.0367455,0.0148667,2
circulos_3d.csv,-0.693038,-0.714836,-0.0337086,2
circulos_3d.csv,-0.364268,0.343757,-0.0613403,1
circulos_3d.csv,0.338451,0.291825,-0.030247,1
circulos_3d.csv,0.0541296,-0.58391,-0.0388177,1
circulos_3d.csv,0.475835,0.195583,0.0170416,1
circulos_3d.csv,0.979249,-0.323634,0.0160574,2
circulos_3d.csv,0.284631,-1.02998,0.000304602,2
circulos_3d.csv,-0.508056,0.885798,0.0436938,2
circulos_3d.csv,0.0151343,0.973293,0.119065,2
circulos_3d.csv,0.155347,-0.943464,0.0949554,2
circulos_3d.csv,0.480788,-0.879893,-0.14849,2
circulos_3d.csv,0.367667,0.294088,-0.255392,1
circulos_3d.csv,0.134369,-0.467694,0.093432,1
circulos_3d.csv,0.394688,0.939896,-0.136688,2
circulos_3d.csv,0.411708,-0.3414,-0.0224765,1
circulos_3d.csv,-0.623925,0.868335,-0.117011,2
circulos_3d.csv,-1.01349,-0.358715,-0.180198,2
circulos_3d.csv,0.159095,-0.386964,0.0541463,1
circulos_3d.csv,0.634031,0.848784,0.0759155,2
circulos_3d.csv,-0.865362,-0.526772,-0.057651,2
circulos_3d.csv,-0.124861,1.02863,-0.259104,2
circulos_3d.csv,-0.854765,-0.583721,-0.0546244,2
circulos_3d.csv,0.656746,-0.831678,0.0391804,2
circulos_3d.csv,-0.511872,-0.877066,-0.147891,2
circulos_3d.csv,-0.263194,0.901275,0.018336,2
circulos_3d.csv,0.570919,-0.784529,-0.00153098,2
circulos_3d.csv,0.271673,0.483516,0.0579291,1
circulos_3d.csv,-0.162792,1.00338,0.011958,2
circulos_3d.csv,0.782644,-0.569701,-0.0973069,2
circulos_3d.csv,-0.445517,0.911411,0.119657,2
circulos_3d.csv,0.885204,0.300156,-0.015853,2
circulos_3d.csv,-0.514475,-0.154454,-0.00273045,1
circulos_3d.csv,-0.749892,0.69199,-0.0933268,2
circulos_3d.csv,0.120232,-1.06674,-0.0443282,2
circulos_3d.csv,-0.0347225,-0.535834,-0.0884803,1
circulos_3d.csv,-0.483358,0.852558,-0.0172946,2
circulos_3d.csv,-0.409599,0.267836,0.171171,1
circulos_3d.csv,-0.206623,1.00549,-0.13719,2
circulos_3d.csv,-0.589198,0.881848,-0.161356,2
circulos_3d.csv,1.02558,0.105307,0.147117,2
circulos_3d.csv,-0.52437,0.0195775,-0.0209324,1
circulos_3d.csv,0.902632,-0.290603,-0.0669073,2
circulos_3d.csv,0.556102,0.859644,0.10399,2
circulos_3d.csv,0.215416,-0.443889,-0.0605616,1
circulos_3d.csv,-0.362582,-0.345889,0.182601,1
circulos_3d.csv,-0.865408,0.135219,0.0677926,2
circulos_3d.csv,-0.281211,0.995068,-0.0487911,2
circulos_3d.csv,-0.558248,-0.248614,0.215731,1
circulos_3d.csv,-0.998441,0.150094,-0.0605715,2
circulos_3d.csv,-0.904389,0.370824,0.0742095,2
circulos_3d.csv,0.193514,-0.444093,0.0299293,1
circulos_3d.csv,0.355586,0.0146635,0.130174,1
circulos_3d.csv,-0.0736862,0.95647,0.156151,2
circulos_3d.csv,0.523063,-0.126792,0.00320041,1
circulos_3d.csv,-0.525758,-0.127661,-0.0753418,1
circulos_3d.csv,-0.71898,0.725836,0.0459972,2
circulos_3d.csv,0.842001,0.472181,-0.0677715,2
circulos_3d.csv,-0.407592,0.278508,0.201339,1
circulos_3d.csv,0.22713,0.945872,0.0136535,2
circulos_3d.csv,0.224976,0.410484,-0.0365322,1
circulos_3d.csv,0.685728,0.692678,0.018468,2
circulos_3d.csv,0.393101,-0.815342,-0.134713,2
circulos_3d.csv,0.693743,-0.67646,-0.0971614,2
circulos_3d.csv,-0.504492,0.00554287,0.120041,1
circulos_3d.csv,0.474289,-0.0773972,-0.0656894,1
circulos_3d.csv,1.01526,0.281209,-0.104691,2
circulos_3d.csv,0.959173,-0.364797,0.0536653,2
circulos_3d.csv,0.439651,0.226636,0.11857,1
circulos_3d.csv,0.44296,0.18913,0.0718953,1
circulos_3d.csv,0.0870806,0.458245,0.0996048,1
circulos_3d.csv,-0.375779,0.267596,-0.0756795,1
circulos_3d.csv,0.249247,-0.40233,-0.142181,1
circulos_3d.csv,-0.546391,-0.790813,0.150133,2
circulos_3d.csv,0.741914,0.595901,-0.032268,2
circulos_3d.csv,0.556478,0.000780331,-0.0250833,1
circulos_3d.csv,0.374793,0.0776077,0.132819,1
circulos_3d.csv,0.224172,-0.535983,0.055623,1
circulos_3d.csv,-0.448294,-0.179535,0.0455888,1
circulos_3d.csv,-0.927448,-0.231064,0.2165,2
circulos_3d.csv,-0.412963,-0.393307,-0.0643518,1
circulos_3d.csv,-0.44257,0.286944,0.092784,1
circulos_3d.csv,-0.257764,0.43785,0.00570131,1
circulos_3d.csv,-0.243393,-0.388788,0.0268592,1
circulos_3d.csv,0.455239,0.120555,0.152847,1
circulos_3d.csv,0.726724,-0.614725,0.0507836,2
circulos_3d.csv,0.978959,0.310377,0.0538296,2
circulos_3d.csv,-0.463863,0.217392,0.107251,1
circulos_3d.csv,0.989116,-0.234748,-0.0364953,2
circulos_3d.csv,0.288168,0.442066,-0.083921,1
circulos_3d.csv,0.616966,-0.812337,-0.104481,2
circulos_3d.csv,-0.0663484,-0.93706,-0.196636,2
circulos_3d.csv,0.481053,0.842121,0.205621,2
circulos_3d.csv,0.734436,0.658261,-0.110321,2
circulos_3d.csv,-0.120404,0.537323,-0.0221254,1
circulos_3d.csv,-0.931671,-0.207394,-0.0276813,2
circulos_3d.csv,-0.967457,-0.450902,0.0307407,2
circulos_3d.csv,-0.173322,-1.02857,0.0815737,2
circulos_3d.csv,-0.228757,-0.90415,0.0860473,2
circulos_3d.csv,0.821827,-0.523245,-0.0583077,2
circulos_3d.csv,-0.865953,-0.254679,-0.0167122,2
circulos_3d.csv,1.02594,0.179897,0.028258,2
circulos_3d.csv,-0.699273,0.772212,-0.0248691,2
circulos_3d.csv,-0.0600102,-1.00665,0.160735,2
circulos_3d.csv,0.00792459,-0.562644,0.0490975,1
circulos_3d.csv,-0.0242199,0.398663,0.0734878,1
circulos_3d.csv,-0.914018,0.340205,0.0662881,2
circulos_3d.csv,0.284739,0.376571,0.117347,1
circulos_3d.csv,0.475412,-0.19229,0.0181022,1
circulos_3d.csv,-0.239349,0.515017,-0.129683,1
circulos_3d.csv,0.43737,0.281208,0.0399688,1
circulos_3d.csv,0.299098,0.388081,-0.0651357,1
circulos_3d.csv,0.0105057,0.490473,-0.0528617,1
circulos_3d.csv,-0.553475,0.838289,0.0586364,2
circulos_3d.csv,-0.292817,0.463298,0.123828,1
circulos_3d.csv,-0.267321,0.413282,0.00212716,1
circulos_3d.csv,0.236158,0.433859,0.0308833,1
circulos_3d.csv,0.0280694,-0.470947,0.170221,1
circulos_3d.csv,0.225795,-1.04912,0.0240753,2
circulos_3d.csv,-0.434858,0.924317,0.260168,2
circulos_3d.csv,-0.884664,0.0789017,0.056551,2
circulos_3d.csv,-0.151387,0.500727,-0.176076,1
circulos_3d.csv,0.153235,-0.46488,0.0753342,1
circulos_3d.csv,-0.246155,0.470509,0.0381158,1
circulos_3d.csv,-0.0311189,-0.976096,0.128975,2
circulos_3d.csv,0.43586,-0.894823,0.0673181,2
circulos_3d.csv,0.639328,0.755231,-0.0138456,2
circulos_3d.csv,0.214625,0.967511,-0.12243,2
circulos_3d.csv,0.179443,0.40147,-0.0209023,1
circulos_3d.csv,0.477137,-0.163027,-0.085052,1
circulos_3d.csv,0.161649,-1.0378,-0.0580523,2
circulos_3d.csv,0.274741,1.03812,0.0588578,2
circulos_3d.csv,0.0652975,0.935146,0.16699,2
circulos_3d.csv,0.480914,-0.904941,0.0394672,2
circulos_3d.csv,0.434669,0.0498025,-0.119588,1
circulos_3d.csv,0.88698,-0.497504,0.0444603,2
circulos_3d.csv,0.329433,-0.837246,0.119663,2
circulos_3d.csv,0.486961,0.877696,-0.0609783,2
circulos_3d.csv,0.377039,-0.413907,-0.0134017,1
circulos_3d.csv,0.446172,0.857617,0.00146882,2
circulos_3d.csv,-0.359991,-0.897092,-0.0784898,2
circulos_3d.csv,0.500648,-0.10951,0.064828,1
circulos_3d.csv,0.366263,-0.324433,-0.0120948,1
