archivo,Dimension_1,Dimension_2,Dimension_3,Cluster
lunas_3d.csv,0.706976,0.584219,0.0391583,2
lunas_3d.csv,0.769965,0.306472,0.000767018,2
lunas_3d.csv,1.59735,-0.47462,-0.0351881,1
lunas_3d.csv,0.848048,-0.653198,-0.212306,1
lunas_3d.csv,-0.388279,0.772224,-0.0630968,2
lunas_3d.csv,1.9319,0.131588,-0.0514072,1
lunas_3d.csv,0.0198456,0.847245,-0.120342,2
lunas_3d.csv,0.339431,-0.317111,-0.0241929,1
lunas_3d.csv,0.214611,-0.188695,0.0606076,1
lunas_3d.csv,0.0220187,0.190791,0.282928,1
lunas_3d.csv,1.98644,0.217337,0.0261867,1
lunas_3d.csv,0.688388,0.866498,0.0386326,2
lunas_3d.csv,1.71388,-0.0336637,-0.0111669,1
lunas_3d.csv,0.0654712,0.377889,-0.287816,1
lunas_3d.csv,1.33762,-0.301885,-0.00397708,1
lunas_3d.csv,1.81983,0.526387,0.00903453,1
lunas_3d.csv,1.27461,-0.436255,0.369486,-1
lunas_3d.csv,0.963426,0.527328,-0.0288541,2
lunas_3d.csv,-0.830677,0.471285,0.0452321,2
lunas_3d.csv,0.529412,1.02239,-0.00520677,2
lunas_3d.csv,1.9459,0.431468,-0.175302,1
lunas_3d.csv,-0.129832,0.281784,0.171423,1
lunas_3d.csv,-0.194663,0.974395,0.11279,2
lunas_3d.csv,1.82621,-0.145169,0.118655,1
lunas_3d.csv,-0.780516,0.441174,-0.136408,2
lunas_3d.csv,0.725676,-0.385061,0.210419,1
lunas_3d.csv,-0.206574,1.04792,-0.210278,2
lunas_3d.csv,-0.0256325,1.1247,0.0880286,2
lunas_3d.csv,0.0420956,0.150531,0.328568,1
lunas_3d.csv,0.174707,-0.192059,-0.14858,1
lunas_3d.csv,-1.00782,0.437815,-0.0849447,2
lunas_3d.csv,1.76088,-0.210331,0.0149477,1
lunas_3d.csv,1.17766,-0.391332,-0.0755213,1
lunas_3d.csv,0.259373,-0.0790014,-0.2326,1
lunas_3d.csv,1.70857,-0.378469,0.0102844,1
lunas_3d.csv,-0.148415,0.746781,-0.159346,2
lunas_3d.csv,2.09167,0.506206,0.0710389,1
lunas_3d.csv,-0.151561,0.142575,-0.137914,1
lunas_3d.csv,0.853383,0.418755,0.23249,2
lunas_3d.csv,0.697897,0.605169,-0.117488,2
lunas_3d.csv,0.114889,0.871413,-0.0483092,2
lunas_3d.csv,0.794271,0.0360058,0.122028,2
lunas_3d.csv,0.791951,0.506193,-0.18463,2
lunas_3d.csv,0.945304,0.190926,0.034119,2
lunas_3d.csv,0.246711,0.933486,0.196071,2
lunas_3d.csv,0.938242,-0.321835,-0.241122,1
lunas_3d.csv,-0.354016,0.987796,0.0276951,2
lunas_3d.csv,1.73371,-0.178801,0.0389824,1
lunas_3d.csv,1.91573,-0.0722494,0.117273,1
lunas_3d.csv,1.32215,-0.445144,-0.185543,1
lunas_3d.csv,-0.00272007,0.882044,-0.198068,2
lunas_3d.csv,1.52035,-0.292772,0.0782912,1
lunas_3d.csv,-0.400737,0.862727,0.0445477,2
lunas_3d.csv,0.308101,-0.353873,0.0375739,1
lunas_3d.csv,0.780465,0.932397,0.0519672,2
lunas_3d.csv,1.90641,0.378405,-0.102004,1
lunas_3d.csv,-0.940705,0.484957,0.0348381,2
lunas_3d.csv,1.98842,0.251267,0.0439609,1
lunas_3d.csv,-1.05805,0.241316,-0.107153,2
lunas_3d.csv,-0.540754,0.80492,0.279866,2
lunas_3d.csv,0.763867,-0.540939,0.0710749,1
lunas_3d.csv,0.845407,0.367999,-0.178696,2
lunas_3d.csv,1.81863,-0.26848,0.098483,1
lunas_3d.csv,-0.174489,-0.150095,-0.146202,-1
lunas_3d.csv,1.23052,-0.459623,0.118063,1
lunas_3d.csv,0.541043,-0.4196,0.173789,1
lunas_3d.csv,0.249804,-0.263871,-0.123102,1
lunas_3d.csv,1.68875,-0.216508,0.144506,1
lunas_3d.csv,0.602414,-0.329056,0.0619171,1
lunas_3d.csv,-0.260061,1.02524,0.123309,2
lunas_3d.csv,0.678491,-0.342588,0.284519,1
lunas_3d.csv,-0.294157,1.07185,-0.0368082,2
lunas_3d.csv,-0.43667,0.976389,-0.11306,2
lunas_3d.csv,-0.682762,0.68021,-0.133427,2
lunas_3d.csv,-1.06104,0.175079,-0.122372,2
lunas_3d.csv,0.811455,0.678532,-0.0115653,2
lunas_3d.csv,1.97545,0.437425,0.0511728,1
lunas_3d.csv,-0.914877,-0.0671856,0.0415036,2
lunas_3d.csv,-0.652829,0.76437,0.124077,2
lunas_3d.csv,0.0470032,0.864574,0.00195028,2
lunas_3d.csv,0.0897391,1.01957,0.21803,2
lunas_3d.csv,1.3512,-0.486009,-0.0396985,1
lunas_3d.csv,0.613043,-0.39283,0.408025,1
lunas_3d.csv,-0.878606,-0.112676,0.0938501,2
lunas_3d.csv,0.537678,-0.336485,-0.128574,1
lunas_3d.csv,-0.73788,0.654292,-0.160634,2
lunas_3d.csv,-0.0229284,0.354504,0.0723709,1
lunas_3d.csv,1.38468,-0.22813,-0.0335194,1
lunas_3d.csv,0.602511,0.772265,0.1071,2
lunas_3d.csv,-0.579723,0.734827,0.0709856,2
lunas_3d.csv,-0.677856,0.54354,-0.0109243,2
lunas_3d.csv,2.00951,0.2568,-0.127019,1
lunas_3d.csv,0.826753,-0.540644,-0.227227,1
lunas_3d.csv,1.82591,0.16663,-0.0669772,1
lunas_3d.csv,1.54474,-0.278605,0.12846,1
lunas_3d.csv,0.556942,-0.200634,0.0321141,1
lunas_3d.csv,0.290366,0.835187,-0.186861,2
lunas_3d.csv,0.21632,1.03704,0.0259771,2
lunas_3d.csv,-0.96305,0.708098,0.0577976,2
lunas_3d.csv,-0.406572,0.84746,-0.132579,2
lunas_3d.csv,0.187225,0.899149,0.0230588,2
lunas_3d.csv,0.249987,-0.175852,0.00873131,1
lunas_3d.csv,0.976879,0.437273,-0.171446,2
lunas_3d.csv,1.03393,0.178672,0.0536681,2
lunas_3d.csv,0.0511464,0.258421,0.0841177,1
lunas_3d.csv,0.734345,-0.369456,0.162458,1
lunas_3d.csv,0.109695,0.209545,0.15807,1
lunas_3d.csv,1.42363,-0.323018,-0.20665,1
lunas_3d.csv,0.302074,-0.0191236,-0.140674,1
lunas_3d.csv,0.40418,0.856821,0.0772553,2
lunas_3d.csv,1.91026,-0.0638805,0.0770679,1
lunas_3d.csv,-1.13551,-0.00642934,0.0772572,2
lunas_3d.csv,1.37794,-0.393434,0.57791,-1
lunas_3d.csv,0.758289,0.454369,0.0856336,2
lunas_3d.csv,0.567734,0.8752,0.170335,2
lunas_3d.csv,1.86573,0.0482452,0.1431,1
lunas_3d.csv,1.45149,-0.452125,0.0977087,1
lunas_3d.csv,0.68676,-0.377763,-0.0472904,1
lunas_3d.csv,-0.388533,0.761861,0.113845,2
lunas_3d.csv,0.524546,-0.3107,-0.115924,1
lunas_3d.csv,0.000730186,0.942895,-0.0355228,2
lunas_3d.csv,1.81056,-0.0876931,-0.0728045,1
lunas_3d.csv,0.98189,-0.468322,0.0122811,1
lunas_3d.csv,-0.28986,1.11774,0.347199,-1
lunas_3d.csv,0.814938,-0.491476,-0.28009,1
lunas_3d.csv,1.96169,0.340862,0.102939,1
lunas_3d.csv,0.934891,0.230435,-0.241907,2
lunas_3d.csv,1.81655,-0.210227,-0.0707898,1
lunas_3d.csv,1.09881,0.0749222,0.163343,2
lunas_3d.csv,-0.0112226,0.182017,0.009642,1
lunas_3d.csv,-0.563794,0.726564,-0.161662,2
lunas_3d.csv,2.00761,-0.0272798,-0.107296,1
lunas_3d.csv,0.0649012,0.343432,0.10194,1
lunas_3d.csv,-0.618414,0.937077,-0.109555,2
lunas_3d.csv,2.01096,0.563541,0.0324688,1
lunas_3d.csv,-1.01338,0.244809,0.00683578,2
lunas_3d.csv,0.149557,0.263419,-0.0977401,1
lunas_3d.csv,0.941543,0.226724,0.321592,2
lunas_3d.csv,0.877857,0.141003,0.0950879,2
lunas_3d.csv,0.178077,1.10616,-0.303771,2
lunas_3d.csv,2.27093,0.265625,0.0279681,1
lunas_3d.csv,0.260831,1.01052,-0.099268,2
lunas_3d.csv,-0.614599,0.921402,0.127865,2
lunas_3d.csv,0.949596,0.0400457,-0.118878,2
lunas_3d.csv,0.391661,0.948177,-0.0172105,2
lunas_3d.csv,0.0971698,0.499289,0.0757481,1
lunas_3d.csv,1.12019,-0.541992,0.129863,1
lunas_3d.csv,-0.504438,1.13757,-0.180044,2
lunas_3d.csv,0.763095,0.811715,-0.0501752,2
lunas_3d.csv,-1.07041,0.363597,-0.0712418,2
lunas_3d.csv,0.96483,0.483937,-0.0979994,2
lunas_3d.csv,0.916676,0.379156,0.264818,2
lunas_3d.csv,-0.0900984,1.05141,0.0607473,2
lunas_3d.csv,0.909837,0.425065,-0.189133,2
lunas_3d.csv,2.03111,0.420506,0.137679,1
lunas_3d.csv,1.08108,-0.47428,0.318323,1
lunas_3d.csv,1.77367,-0.00771104,0.15487,1
lunas_3d.csv,-1.028,0.6174,-0.227905,2
lunas_3d.csv,-0.561958,0.926755,-0.0726351,2
lunas_3d.csv,0.0445739,0.371981,0.190037,1
lunas_3d.csv,1.94728,-0.123668,-0.10615,1
lunas_3d.csv,1.99555,-0.036817,0.0665729,1
lunas_3d.csv,0.843915,0.00423409,0.116195,2
lunas_3d.csv,0.674276,-0.467807,-0.13904,1
lunas_3d.csv,-1.0031,0.335794,-0.0089288,2
lunas_3d.csv,0.884145,0.434234,-0.48619,-1
lunas_3d.csv,-0.187532,1.04668,-0.153658,2
lunas_3d.csv,-0.541591,0.901833,-0.0378852,2
lunas_3d.csv,1.80019,-0.243328,-0.187167,1
lunas_3d.csv,1.33689,-0.323869,0.244862,1
lunas_3d.csv,-0.762567,0.719024,-0.214521,2
lunas_3d.csv,0.288569,-0.289471,-0.0660067,1
lunas_3d.csv,-0.73167,0.607674,0.0196111,2
lunas_3d.csv,-1.01149,-0.0468638,0.216191,2
lunas_3d.csv,0.717509,0.721267,-0.215379,2
lunas_3d.csv,1.75309,-0.0827739,0.174475,1
lunas_3d.csv,0.0107864,1.04525,0.00153496,2
lunas_3d.csv,-0.00289235,0.464289,-0.147226,1
lunas_3d.csv,0.788303,0.350407,0.0693155,2
lunas_3d.csv,0.243378,0.984148,0.029859,2
lunas_3d.csv,0.109141,-0.0395369,-0.0900325,1
lunas_3d.csv,0.900422,0.423069,0.0104703,2
lunas_3d.csv,1.31666,-0.494237,-0.057797,1
lunas_3d.csv,0.201014,-0.112469,0.0170276,1
lunas_3d.csv,1.29152,-0.255276,0.0993196,1
lunas_3d.csv,0.162354,1.02858,0.237903,2
lunas_3d.csv,-0.297117,0.974418,-0.185672,2
lunas_3d.csv,0.259778,1.01569,0.319955,2
lunas_3d.csv,0.689146,-0.412299,-0.292813,1
lunas_3d.csv,-0.745024,0.934748,-0.0227678,2
lunas_3d.csv,-1.02802,0.339279,0.0882476,2
lunas_3d.csv,0.241696,0.964746,0.0421488,2
lunas_3d.csv,1.98685,0.339895,-0.0934049,1
lunas_3d.csv,2.00129,0.208036,-0.0312183,1
lunas_3d.csv,1.12011,-0.550825,-0.0739501,1
lunas_3d.csv,0.104712,0.550699,-0.0884047,1
lunas_3d.csv,-0.903674,0.282113,0.12744,2
lunas_3d.csv,-0.521549,0.733345,0.0535523,2
lunas_3d.csv,-0.968965,0.091065,-0.103936,2
lunas_3d.csv,1.79211,-0.0564892,0.13494,1
lunas_3d.csv,-0.990264,0.587519,0.0460949,2
lunas_3d.csv,0.843756,0.0137026,0.121929,2
lunas_3d.csv,0.431154,0.768079,0.0944443,2
lunas_3d.csv,0.0500995,0.174719,-0.124349,1
lunas_3d.csv,-0.822835,0.516366,-0.0840272,2
lunas_3d.csv,-1.21919,0.0385248,0.112094,2
lunas_3d.csv,-0.878866,0.578621,0.0915555,2
lunas_3d.csv,1.13304,-0.485939,-0.00313524,1
lunas_3d.csv,1.83519,0.0371047,0.0175991,1
lunas_3d.csv,-0.362714,0.679391,0.19165,2
lunas_3d.csv,0.345166,0.112086,-0.0887357,1
lunas_3d.csv,1.98543,0.159648,0.0820646,1
lunas_3d.csv,0.0623849,0.12979,-0.0303289,1
lunas_3d.csv,0.151174,-0.002551,-0.0326522,1
lunas_3d.csv,0.0144149,0.217213,0.164817,1
lunas_3d.csv,0.0401777,-0.0865678,0.123812,1
lunas_3d.csv,0.832701,-0.526161,0.122026,1
lunas_3d.csv,-1.1401,0.35528,0.195822,2
lunas_3d.csv,-0.806905,0.362883,0.00315058,2
lunas_3d.csv,0.0746139,0.832172,0.102293,2
lunas_3d.csv,-0.614879,0.782987,-0.04654,2
lunas_3d.csv,0.768134,-0.435749,0.048625,1
lunas_3d.csv,0.418567,0.994488,-0.0195215,2
lunas_3d.csv,0.89489,0.38339,0.0145494,2
lunas_3d.csv,0.736152,0.795165,0.0892736,2
lunas_3d.csv,-0.382439,0.95224,-0.122733,2
lunas_3d.csv,0.354705,-0.207505,0.313858,1
lunas_3d.csv,1.29289,-0.446653,-0.150903,1
lunas_3d.csv,-0.0276808,0.502354,-0.182128,1
lunas_3d.csv,-0.500032,0.70553,0.173717,2
lunas_3d.csv,-0.881176,0.0579364,0.118749,2
lunas_3d.csv,0.732447,-0.39563,0.093618,1
lunas_3d.csv,0.744159,0.672781,0.0942518,2
lunas_3d.csv,0.7917,-0.513498,-0.00183702,1
lunas_3d.csv,-0.195631,0.843154,-0.134588,2
lunas_3d.csv,0.851678,-0.563251,0.0113707,1
lunas_3d.csv,0.534334,-0.349554,-0.101574,1
lunas_3d.csv,1.05244,-0.073491,0.146268,2
lunas_3d.csv,-0.441956,0.958985,-0.0220586,2
lunas_3d.csv,0.852003,-0.300393,-0.123825,1
lunas_3d.csv,-0.110234,0.235173,-0.0482079,1
lunas_3d.csv,1.84297,-0.385583,0.0619397,1
lunas_3d.csv,0.0516638,0.299687,-0.0845587,1
lunas_3d.csv,-0.948969,0.0608343,-0.123333,2
lunas_3d.csv,-0.96997,0.371762,0.0365531,2
lunas_3d.csv,0.56643,0.993713,0.036745,2
lunas_3d.csv,0.736261,0.654804,-0.0760415,2
lunas_3d.csv,-0.951649,0.670286,-0.0706557,2
lunas_3d.csv,-0.98892,0.405983,0.0348075,2
lunas_3d.csv,-0.00554437,0.158683,-0.217213,1
lunas_3d.csv,1.74694,-0.0649181,-0.21112,1
lunas_3d.csv,0.781538,0.606921,-0.107767,2
lunas_3d.csv,2.0326,0.142027,-0.0320171,1
lunas_3d.csv,0.464279,1.12023,0.0466361,2
lunas_3d.csv,-0.270896,0.864781,0.221303,2
lunas_3d.csv,1.86269,0.0856848,0.128649,1
lunas_3d.csv,0.881069,0.593557,-0.0239908,2
lunas_3d.csv,-0.248669,0.897973,-0.00285243,2
lunas_3d.csv,0.579674,0.797317,-0.150379,2
lunas_3d.csv,-0.404103,0.95801,-0.00277697,2
lunas_3d.csv,-0.732231,0.424154,-0.0432988,2
lunas_3d.csv,-0.331821,0.764788,0.0484078,2
lunas_3d.csv,0.563042,0.646693,-0.124085,2
lunas_3d.csv,-0.880397,0.538437,0.077902,2
lunas_3d.csv,0.131698,0.140069,0.229911,1
lunas_3d.csv,0.585118,0.773768,-0.016314,2
lunas_3d.csv,-1.00554,0.339791,0.0602568,2
lunas_3d.csv,0.563041,0.916827,0.103522,2
lunas_3d.csv,0.877443,0.0863956,-0.0601831,2
lunas_3d.csv,1.07698,-0.512963,0.0336139,1
lunas_3d.csv,0.356976,1.00821,0.00188886,2
lunas_3d.csv,-0.850404,0.483221,0.0146514,2
lunas_3d.csv,1.81703,-0.412054,-0.115951,1
lunas_3d.csv,0.569023,0.877424,0.00367653,2
lunas_3d.csv,0.748619,-0.461166,0.0746997,1
lunas_3d.csv,0.597581,0.818033,0.217672,2
lunas_3d.csv,0.419363,1.00287,0.143891,2
lunas_3d.csv,1.05613,0.0977251,0.322977,2
lunas_3d.csv,0.92096,-0.523234,-0.115102,1
lunas_3d.csv,-1.11006,0.0965249,0.130848,2
lunas_3d.csv,0.792576,0.574889,0.0275013,2
lunas_3d.csv,1.85214,-0.0144111,0.32847,1
lunas_3d.csv,1.3667,-0.401388,-0.121245,1
lunas_3d.csv,0.318826,0.967366,-0.125958,2
lunas_3d.csv,0.546422,0.844242,-0.0899089,2
lunas_3d.csv,1.01182,-0.45802,-0.318584,1
lunas_3d.csv,0.0602584,0.896011,-0.0788633,2
lunas_3d.csv,0.235435,0.988201,-0.11387,2
lunas_3d.csv,1.70746,-0.0250825,0.0225591,1
lunas_3d.csv,-0.288827,0.529327,0.0512634,-1
lunas_3d.csv,0.702436,0.659306,0.281426,2
lunas_3d.csv,2.05241,0.315118,0.142564,1
lunas_3d.csv,1.05698,-0.446409,-0.0865355,1
lunas_3d.csv,0.326142,0.912412,-0.134762,2
lunas_3d.csv,0.910505,0.214177,0.0737879,2
lunas_3d.csv,0.632786,-0.514485,-0.198035,1
lunas_3d.csv,0.807853,0.565957,0.274719,2
lunas_3d.csv,0.151157,-0.0989904,0.176916,1
lunas_3d.csv,0.785061,0.436548,-0.0703763,2
lunas_3d.csv,-0.779983,0.786727,-0.25697,2
lunas_3d.csv,-1.0407,0.33031,0.203081,2
lunas_3d.csv,1.03435,-0.399948,-0.017181,1
lunas_3d.csv,1.94921,0.370305,0.185672,1
lunas_3d.csv,1.10939,0.118859,-0.239164,2
lunas_3d.csv,-0.89191,0.276325,-0.0899063,2
lunas_3d.csv,0.0270036,0.239493,0.000786555,1
lunas_3d.csv,-0.0201714,0.304548,0.00704709,1
lunas_3d.csv,0.349801,-0.256072,-0.0675098,1
lunas_3d.csv,0.668536,-0.551436,0.0934275,1
lunas_3d.csv,1.79682,0.0533239,-0.160143,1
lunas_3d.csv,-0.724807,1.05481,-0.0213569,2
lunas_3d.csv,0.829588,0.311587,0.0180443,2
lunas_3d.csv,0.117793,0.369653,0.0771658,1
lunas_3d.csv,-0.2252,0.354943,0.106742,1
lunas_3d.csv,1.79136,-0.20475,-0.168696,1
lunas_3d.csv,1.22551,-0.45969,-0.230117,1
lunas_3d.csv,0.0230706,0.883754,0.191652,2
lunas_3d.csv,1.25238,-0.451725,0.0498471,1
lunas_3d.csv,0.745038,-0.377102,-0.112273,1
lunas_3d.csv,0.728768,-0.289605,0.232673,1
lunas_3d.csv,1.52402,-0.288166,0.0173512,1
lunas_3d.csv,-0.057635,0.403758,0.176895,1
lunas_3d.csv,-1.06602,0.327832,0.0101278,2
lunas_3d.csv,1.00245,0.285294,0.309112,2
lunas_3d.csv,0.761601,-0.467499,0.263301,1
lunas_3d.csv,-0.971235,0.0550801,-0.0373446,2
lunas_3d.csv,0.00999989,0.214726,0.145736,1
lunas_3d.csv,-1.013,0.270875,0.0968064,2
lunas_3d.csv,-0.60608,0.854416,0.205295,2
lunas_3d.csv,0.821409,0.455486,-0.144739,2
lunas_3d.csv,0.955412,0.303886,0.102908,2
lunas_3d.csv,0.276099,-0.175606,0.158764,1
lunas_3d.csv,-0.0804686,1.1211,-0.263811,2
lunas_3d.csv,-0.346903,0.924881,-0.177489,2
lunas_3d.csv,-0.612792,0.675054,-0.305885,2
lunas_3d.csv,-0.547295,0.913735,-0.040411,2
lunas_3d.csv,-1.02191,0.271283,0.107631,2
lunas_3d.csv,-0.0329065,1.16387,0.225354,2
lunas_3d.csv,1.07173,0.13482,0.0111142,2
lunas_3d.csv,0.326915,0.946974,0.244292,2
lunas_3d.csv,-0.623061,0.713339,-0.207015,2
lunas_3d.csv,1.67703,-0.304558,-0.255507,1
lunas_3d.csv,0.0770743,-0.357186,-0.00833215,1
lunas_3d.csv,0.224009,1.00088,0.0576098,2
lunas_3d.csv,0.0526103,0.0289234,-0.00490421,1
lunas_3d.csv,2.00443,0.301979,-0.310116,1
lunas_3d.csv,0.295093,-0.229753,-0.013368,1
lunas_3d.csv,0.0702772,0.247055,-0.19567,1
lunas_3d.csv,0.214082,-0.0749901,0.100451,1
lunas_3d.csv,0.451931,-0.256868,0.0549897,1
lunas_3d.csv,0.535261,0.968278,-0.140982,2
lunas_3d.csv,0.388868,-0.311508,-0.07708,1
lunas_3d.csv,0.569406,-0.383211,-0.158882,1
lunas_3d.csv,0.130366,-0.0185517,-0.00940186,1
lunas_3d.csv,1.78279,-0.154859,0.143271,1
lunas_3d.csv,-0.782415,0.469715,-0.147859,2
lunas_3d.csv,0.567507,0.927704,0.075607,2
lunas_3d.csv,0.239485,1.1075,-0.0795386,2
lunas_3d.csv,0.14533,-0.239221,-0.118931,1
lunas_3d.csv,1.93445,-0.0953129,-0.0160546,1
lunas_3d.csv,0.547474,-0.284274,-0.155286,1
lunas_3d.csv,-0.772676,0.751569,-0.0830474,2
lunas_3d.csv,-0.878754,0.518791,-0.179682,2
lunas_3d.csv,0.976269,0.356545,0.294709,2
lunas_3d.csv,0.886232,0.610631,0.00528953,2
lunas_3d.csv,0.21044,-0.21863,-0.104959,1
lunas_3d.csv,2.0435,0.407687,0.032097,1
lunas_3d.csv,-0.825098,0.52261,-0.0168492,2
lunas_3d.csv,0.820992,0.754451,-0.0331454,2
lunas_3d.csv,0.608322,0.547037,0.092125,2
lunas_3d.csv,-0.915094,0.411591,0.113626,2
lunas_3d.csv,-0.0693576,0.133843,-0.0795752,1
lunas_3d.csv,-0.906338,0.295224,-0.0863727,2
lunas_3d.csv,-1.01361,0.682503,-0.0412578,2
lunas_3d.csv,1.005,0.472274,-0.345288,2
lunas_3d.csv,2.02377,0.0218262,-0.227279,1
lunas_3d.csv,0.865195,0.447885,0.205031,2
lunas_3d.csv,-0.296638,0.825741,0.246745,2
lunas_3d.csv,2.01025,0.362008,-0.0373554,1
lunas_3d.csv,2.06796,0.217091,0.0864835,1
lunas_3d.csv,2.078,0.191977,0.0466875,1
lunas_3d.csv,0.148177,-0.0311662,0.461832,-1
lunas_3d.csv,0.165864,0.0786187,0.167936,1
lunas_3d.csv,0.345996,-0.20825,-0.0191876,1
lunas_3d.csv,0.924719,0.626062,-0.143331,2
lunas_3d.csv,0.720247,0.149292,-0.240967,2
lunas_3d.csv,-0.840191,0.515359,0.0305195,2
